code,product_name,brands,categories
86001974737110,Sr.za cisc.poda prolecno cvece Maxi 1l,Maxi,Kućna hemija
86001974737350,Topljeni sir u listicima Maxi 120g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974740770,Sirce alkoholno 9% Maxi 1l,Maxi,Sirće
86001974740840,Sirce alkoholno 9% Maxi 3l,Maxi,Sirće
86001974740910,Jabukovo sirce 4% Maxi 1l,Maxi,Sirće
86001974741070,Vinsko sirce 6% Maxi 1l,Maxi,Sirće
86001974741520,Palenta Maxi 500g,Maxi,Brašno
86001974741760,Brasno kukuruzno Maxi 500g,Maxi,Brašno
86001974742130,Med Bagremov Maxi 700g,Maxi,Šećer i med
86001974742370,Med Lipov Maxi 700g,Maxi,Šećer i med
86001974742820,Med Cvetni Maxi 700g,Maxi,Šećer i med
86001974744280,Kokice karamel Maxi kantica 250g,Maxi,Slani konditori
86001974744420,Kokice slane Maxi kantica 240g,Maxi,Slani konditori
86001974744970,"Smoothie mango,sargarepa,djumbir NP250ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974745100,"Smoothie jagoda,kokos,zova NP 250ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974745340,"Sok jabuka,djumbir,limun,kurkuma NP250ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974745580,"Sok agava limeta,djumbir,limun NP 250ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974745720,"Sok jabuka,jagoda,limun,bosiljak NP250ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974745960,"Sok luben.jagoda agava,nana NP 500ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974746190,Sok Pomorandza Kivi NP 500ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974746330,"Smoothie jabuka,jagoda,banana NP 500ml",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974746570,Posni pasulj Maxi 400g,Maxi,Smrznuti proizvodi
86001974746710,Pasulj sa slaninom Maxi 400g,Maxi,Smrznuti proizvodi
86001974746950,Cufte u paradajz sosu Maxi 400g,Maxi,Smrznuti proizvodi
86001974747180,Govedji gulas Maxi 400g,Maxi,Smrznuti proizvodi
86001974747320,Pilav pileci Maxi 400g,Maxi,Smrznuti proizvodi
86001974747560,Grasak posni Maxi 400g,Maxi,Smrznuti proizvodi
86001974768420,Pileca virsla Maxi rinfuz,Maxi,Sveže i prerađeno meso
86001974768730,Salata od hobotnice 150g,Excellent,Sveža i prerađena riba
86001974768970,Salata od gambora 150g,Excellent,Sveže i prerađeno meso
86001974769960,Svinjsko pecenje 600g,Excellent,Sveže i prerađeno meso
86001974770090,Paciji batak 600g,Excellent,Sveže i prerađeno meso
86001974770160,Svinjska kolenica 730g,Excellent,Sveže i prerađeno meso
86001974771390,Sremski sir Maxi 500g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974771530,Sir urda Nature's Promise 500g,Nature’s Promise,"Mleko, mlečni, mešoviti jaja"
86001974771770,Sir Mediteran Maxi 250g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974772140,Mediteran sir Maxi R,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974772760,Paradajz mleveni,Maxi pijaca,Sveže voće i povrće
86001974777710,Nar komad,Maxi pijaca,Sveže voće i povrće
86001974782730,Paskanat bez ostataka pesticida 400g,Maxi pijaca,Sveže voće i povrće
86001974783100,Jabuka Pink Lady bez osta.pesticida 700g,Maxi pijaca,Sveže voće i povrće
86001974785560,Paradajz Ceri Mojito 250g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974787540,Paradajz ceri bez ostatka pesticida 250g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974787610,Paradajz ceri bez ostatka pesticida 500g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974787780,Baby spanac 125g bez ostatka pesticida,RM NIJE DEFINISANA,Sveže voće i povrće
86001974788080,Boranija zelena 500g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974788530,Praziluk kolutici Maxi pijaca 150g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974793310,Obrok Minestrone Box Maxi Pijaca 796g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974793480,Obrok Chilli con Carne Box 1077g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974793550,Obrok Musaka Box Maxi Pijaca 1423g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974795770,Vocna salata Dinja Mango Grozdje 240g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974795840,Dinja mix Maxi pijaca 240g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974795910,Ananas Mango Sticks Maxi pijaca 160g,Maxi pijaca,Sveže voće i povrće
86001974796450,Borovnica bez ostataka pesticida 125g,Maxi pijaca,Sveže voće i povrće
86001974797370,Vocna salata Nektar.-Mango-Grozdje240g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974797440,Vocna salata Anan.Nekt.Borov. 240g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974798050,Ananas komad,Maxi pijaca,Sveže voće i povrće
86001974798360,Voc.sal.mango/ananas/man.Maxi pijaca240g,Maxi pijaca,Sveže voće i povrće
86001974802690,Paradajz Ceri Datterino 400g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974803060,Povrce mix za supu 500g,RM NIJE DEFINISANA,Sveže voće i povrće
86001974812730,Slatko od dunja Maxi 440g,Maxi,Prerada voća i povrća
86001974812970,"Sok Malina Nektar Od nase zemlje 0,2l",Od nase zemlje,"Bezalkoholna pića, kafa, čaj"
86001974813100,"Sok Kupina Nektar Od nase zemlje 0,2l",Od nase zemlje,"Bezalkoholna pića, kafa, čaj"
86001974813340,"Sok Jagoda Nektar Od nase zemlje 0,2l",Od nase zemlje,"Bezalkoholna pića, kafa, čaj"
86001974813580,"Sok Visnja Nektar Od nase zemlje 0,2l",Od nase zemlje,"Bezalkoholna pića, kafa, čaj"
86001974813720,"Sok Aronija 100% Nature's Promise 0,25l",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974813960,"Sok Im'uno 100% Nature's Promise 0,25l",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974814190,"Sok Power balance juice 100% NP 0,25l",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974814330,Cips pavlaka&luk Maxi 150g,Maxi,Slani konditori
86001974814570,Cips rebrasti BBQ Maxi 150g,Maxi,Slani konditori
86001974814710,Cips rebrasti tzatziki Maxi 150g,Maxi,Slani konditori
86001974814950,Cips rebrasti kecap Maxi 150g,Maxi,Slani konditori
86001974815320,Pasteta pileca Maxi 50g,Maxi,Sveže i prerađeno meso
86001974815560,Pasteta od tune Maxi 50g,Maxi,Sveže i prerađeno meso
86001974815700,Narezak mesni Maxi 100g,Maxi,Sveže i prerađeno meso
86001974815940,Paprika belolucena Maxi 550g,Maxi,Prerada voća i povrća
86001974816000,Cili malina Excellent 200g,Excellent,Prerada voća i povrća
86001974816170,Cili sljiva Excellent 200g,Excellent,Prerada voća i povrća
86001974816240,Cili paprika Excellent 200g,Excellent,Prerada voća i povrća
86001974816310,Ljutenica extra ljuta Excellent 200g,Excellent,Prerada voća i povrća
86001974816930,Cips od leblebija tikvica NP GF 50g,Nature’s Promise,Slani konditori
86001974817090,Cips od sociva ukus sir GF Maxi 50g,Maxi,Slani konditori
86001974817160,Cips socivo jogurt&krastavac GF Maxi 50g,Maxi,Slani konditori
86001974817230,Cips od sociva slani NP GF 50g,Nature’s Promise,Slani konditori
86001974818150,Ajvar domaci ONZ 300g,Maxi ONZ,Prerada voća i povrća
86001974818220,Ajvar ljuti ONZ 300g,Maxi ONZ,Prerada voća i povrća
86001974818530,Shot Vitamin C Power NP 125ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974818770,Shot Energy Power NP 125ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974818910,Shot kurkuma Cili Power NP 125ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974819140,Shot Djumbir Power NP 125ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974819380,Cherry ljute paprike Maxi 350g,Maxi,Prerada voća i povrća
86001974819520,Ljutenica Maxi 540g,Maxi,Prerada voća i povrća
86001974819760,Pindjur Maxi 540g,Maxi,Prerada voća i povrća
86001974820580,Napolitanke mleko&cokolada Kitbis 200g,Kitbis,Slatki konditori i cerealije
86001974820720,"Voda NG alkalna Nature's Promise 1,5l",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974820960,Paprika zuta ljuta Maxi 650g,Maxi,Prerada voća i povrća
86001974821950,Cajni kolutici Maxi 700g,Maxi,Slatki konditori i cerealije
86001974822010,Cajni kolutici kakao Maxi 700g,Maxi,Slatki konditori i cerealije
86001974822320,Proteinski kakao krem NP GF 230g,Nature’s Promise,Slatki konditori i cerealije
86001974822560,Instant palenta NP GF 60g,Nature’s Promise,Brašno
86001974823000,Kulen Maxi 300g,Maxi,Sveže i prerađeno meso
86001974824090,Grcki jogurt jagoda Maxi 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974824160,Grcki jogurt kajsija Maxi 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974824230,Grcki jogurt jagoda Maxi 400g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974824300,Grcki jogurt kajsija Maxi 400g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974825220,Mozzarella Excellent 125g,Excellent,"Mleko, mlečni, mešoviti jaja"
86001974825460,Hot dog Maxi rinfuz,Maxi,Sveže i prerađeno meso
86001974825530,Domaca svinjska mast Maxi 500g,Maxi,Ulja i masti
86001974825770,Domaci cvarci ONZ 250g,Od nase zemlje,Sveže i prerađeno meso
86001974825840,Domaci cvarci ONZ rinfuz,Od nase zemlje,Sveže i prerađeno meso
86001974826070,Kore sa susen.list.sem.kopr. NP 500g,Maxi,Testenine
86001974826210,Kore sa speltinim brasnom NP 500g,Maxi,Testenine
86001974826450,Biber salama slajs Excellent 70g,Excellent,Sveže i prerađeno meso
86001974826520,Parmezan salama slajs Excellent 70g,Excellent,Sveže i prerađeno meso
86001974826690,Kranjska gril kob.sa sirom Excellent240g,Excellent,Sveže i prerađeno meso
86001974826760,Kranjska gril kob/sir.blago ljuta EX240g,Excellent,Sveže i prerađeno meso
86001974831780,Pita sa jabukama 370g,Maxi,Slatki konditori i cerealije
86001974846180,Instant palenta sa sirom NP GF 60g,Nature’s Promise,Brašno
86001974848540,Namaz beli luk Excellent 180g,Excellent,Prerada voća i povrća
86001974848780,Namaz beli luk&bosiljak Excellent 180g,Excellent,Prerada voća i povrća
86001974849390,Tortilja chips gaucho beef Maxi 200g,Maxi,Slani konditori
86001974849530,Tortilja chips jalapeno Maxi 200g,Maxi,Slani konditori
86001974849770,Mlecni fil lesnik & keks Milly 270g,Milly,Slatki konditori i cerealije
86001974849840,"Mlec.cok.kikiriki fil,karamel.kikr.300g",Milly,Slatki konditori i cerealije
86001974849910,Mlecna cokolada sa nugat filom Milly260g,Milly,Slatki konditori i cerealije
86001974850040,"Mlec.cok.nugat&mlecni fil,sec.lesnik260g",Milly,Slatki konditori i cerealije
86001974850110,Mlec.cok.jagoda&jogurt fil Milly 235g,Milly,Slatki konditori i cerealije
86001974850280,Mlec.cokolada sa mlecnim filom Milly100g,Milly,Slatki konditori i cerealije
86001974851720,Passata bosiljak&origano Gustona 500g,Gustona,Prerada voća i povrća
86001974852260,"Voda NG alkalna Nature's Promise 0,5l",Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974852400,"Gazirano pice limun Maxi 1,5l",Maxi,"Bezalkoholna pića, kafa, čaj"
86001974852640,"Gazirano pice limun&zova Maxi 1,5l",Maxi,"Bezalkoholna pića, kafa, čaj"
86001974852880,Kukuruzni flips GF NP 70g,Nature’s Promise,Slani konditori
86001974853010,Kukuruzni flips chia GF NP 70g,Nature’s Promise,Slani konditori
86001974854000,Keks Cookies smokva Maxi 123g,Maxi,Slatki konditori i cerealije
86001974854170,Kokice Sweet chilly Fine crunchy 100g,Fine crunchy,Slani konditori
86001974854240,Kokice kikiriki Fine crunchy 100g,Fine crunchy,Slani konditori
86001974856840,Kobasica u stapicima snack Excellent100g,Excellent,Sveže i prerađeno meso
86001974857070,Krem sir classic 60% mm Maxi 100g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974857140,Krem sir classic 60%mm Maxi 200g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974857830,Slavsko meze Maxi 750g,Maxi,Sveže i prerađeno meso
86001974858750,Salvete grad Maxi 20/1,Maxi,Papirna i kuhinjska galanterija
86001974859670,Smrznuti grasak Gustona 1kg,Gustona,Smrznuti proizvodi
86001974859740,Smrznuta blitva Gustona 400g,Gustona,Smrznuti proizvodi
86001974860490,Jaja iz podnog uzgoja Maxi 10/1 L,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974860630,Pizza sunka slajs Maxi 100g  ,Maxi,Sveže i prerađeno meso
86001974860700,Premium sunka u foliji slajs Maxi 100g ,Maxi,Sveže i prerađeno meso
86001974860870,Zanatska kobasica slajs Maxi 100g,Maxi,Sveže i prerađeno meso
86001974860940,Cajna kobasica vak.slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974861000,Kulen slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974862780,Pecenica dimljena slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974862850,Pileca prsa slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974862920,Pileca poseb.kob.slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974863080,Stisnjena sunka slajs Maxi 300g,Maxi,Sveže i prerađeno meso
86001974865060,Jaja iz podnog uzgoja Maxi 10/1 M,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974865370,Gingerbread sa mlec.cokol-Excellent 400g,Excellent,Slatki konditori i cerealije
86001974865440,Gingerbread kajsija fil Excellent 150g,Excellent,Slatki konditori i cerealije
86001974865750,Svezi sir od par.testa Maxi slajs 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974865820,Sir Trapist Maxi slajs 45% 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974865990,Sir Gouda 45% Maxi slajs 300g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974866050,Sir Edam 45% Maxi slajs 300g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974868030,Seoska pecenica Maxi 300g,Maxi,Sveže i prerađeno meso
86001974868270,Rendani sir Maxi 300g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974868410,Delikates virsla Maxi 205g,Maxi,Sveže i prerađeno meso
86001974868650,Seoska pecenica Maxi 100g,Maxi,Sveže i prerađeno meso
86001974868890,Seoski vrat Maxi 100g,Maxi,Sveže i prerađeno meso
86001974869640,Sladoled Delhaize Almond 3x120ml/255g,DLL,Smrznuti proizvodi
86001974869710,Sladoled stapic van-cok DLL 3kom 240g,DLL,Smrznuti proizvodi
86001974869880,Sladoled stapic bela cok. DLL 3kom 240g,DLL,Smrznuti proizvodi
86001974870460,Ubrus kuhinjski dzambo Maxi 2kg 1/1,Maxi,Papirna i kuhinjska galanterija
86001974870530,Ubrus beli dvoslojni Jumbo Maxi 1/1,Maxi,Papirna i kuhinjska galanterija
86001974870600,Kuhinjski ubrus u boji Jumbo Maxi 1/1,Maxi,Papirna i kuhinjska galanterija
86001974870770,Kuhinjski ubrus u boji Jumbo Maxi 2/1,Maxi,Papirna i kuhinjska galanterija
86001974871210,Sir Gauda Maxi slajs 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974871380,Sir Edam Maxi slajs 150g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974872680,Salvete Zeka 33/20,Maxi,Papirna i kuhinjska galanterija
86001974873740,Sladoled vege karamel/morska so D&C 250g,Dream&Co,Smrznuti proizvodi
86001974873810,Sladoled vege brauni sa cok.D&C 250g,Dream&Co,Smrznuti proizvodi
86001974873980,Sladoled cokolada sa proteinima D&C 250g,Dream&Co,Smrznuti proizvodi
86001974874040,Sladoled lesnik sa proteinima D&C 250g,Dream&Co,Smrznuti proizvodi
86001974882030,Salvete bele Maxi 1sl.400/1,Maxi,Papirna i kuhinjska galanterija
86001974882100,Salvete plave Maxi 2sl.35/1,Maxi,Papirna i kuhinjska galanterija
86001974882270,Salvete bele Maxi 2sl.35/1,Maxi,Papirna i kuhinjska galanterija
86001974882340,Salvete crvene Maxi 2sl.35/1,Maxi,Papirna i kuhinjska galanterija
86001974882410,Salvete zute Maxi 2sl.35/1,Maxi,Papirna i kuhinjska galanterija
86001974882580,Maram.pap.Maxi neutral 3sl.1/1,Maxi,Papirna i kuhinjska galanterija
86001974882650,Maram.pap.Maxi mentol 3sl.1/1,Maxi,Papirna i kuhinjska galanterija
86001974883400,Salvete Jaja zelena 33/20,Maxi,Papirna i kuhinjska galanterija
86001974883570,Salvete jaja sarena 33/20,Maxi,Papirna i kuhinjska galanterija
86001974883640,Salvete Zeka u vencu 33/20,Maxi,Papirna i kuhinjska galanterija
86001974884180,Sir Emmental Maxi 150g slajs,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974884250,Sir Cheddar Maxi 150g slajs,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974884320,Sir Tilsit Maxi 150g slajs,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974884700,Sir Trapist Maxi 500g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974884870,Sir Edamer Maxi 500g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974884940,Sir Gauda Maxi 500g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974886160,Toalet.pap.dec.vlaz. Maxi 60/1,Cute baby,Papirna i kuhinjska galanterija
86001974886300,Maram.decija vlaz.Maxi 15/1,Cute baby,Papirna i kuhinjska galanterija
86001974886920,Sir Edamer Maxi 250g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974887600,Napitak od ovasa Barista MP 1l,Nature’s Promise,"Mleko, mlečni, mešoviti jaja"
86001974890260,Sveza jaja  MAXI  10/1 M kavezni uzgoj,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974890330,Sveza jaja  MAXI  10/1 L kavezni uzgoj,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974897430,Sir Trapist Maxi 250g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974897500,Sir Gauda Maxi 250g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974898660,Veganski  burger 190g,RM NIJE DEFINISANA,Sveže i prerađeno meso
86001974898730,Vegan nuggets  190g,RM NIJE DEFINISANA,Sveže i prerađeno meso
86001974898800,Veganska snicla  160g,RM NIJE DEFINISANA,Sveže i prerađeno meso
86001974899270,Kokosija jaja L Maxi 10/1,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974899410,Kokosija jaja M Maxi 10/1,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974901210,Toalet papir  Maxi 1/1      ,Maxi,Papirna i kuhinjska galanterija
86001974906570,Salvete roze ukrasi Maxi 20/1,Maxi,Papirna i kuhinjska galanterija
86001974906640,Salvete novogodisnji ukrasi Maxi 20/1,Maxi,Papirna i kuhinjska galanterija
86001974906710,Salvete jelkice Maxi 20/1,Maxi,Papirna i kuhinjska galanterija
86001974906880,Salvete irvas Maxi 20/1,Maxi,Papirna i kuhinjska galanterija
86001974907870,Jaja bogata vitaminom D NP 10/1,Nature’s Promise,"Mleko, mlečni, mešoviti jaja"
86001974910670,Mlecna kakao tabla sa rizom 130g,Milly,Slatki konditori i cerealije
86001974911280,Kompot od dunje Maxi 700g,Maxi,Prerada voća i povrća
86001974911350,Dzem od smokava Maxi 650g,Maxi,Prerada voća i povrća
86001974911660,Slatko od bundeva Maxi 720g,Maxi,Prerada voća i povrća
86001974911800,Sok od jabuke Nature's Promise 500ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974911970,Just Beet It Nature's Promise 250ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974912030,Green'Ergy Nature's Promise 250ml,Nature’s Promise,"Bezalkoholna pića, kafa, čaj"
86001974912890,Cherry paprika sa urdom Excellent 520g,Excellent,Prerada voća i povrća
86001974913190,Mleveni paradajz ONZ 1l,Od nase zemlje,Prerada voća i povrća
86001974913260,Mleveni paradajz ljuti ONZ 1l,Od nase zemlje,Prerada voća i povrća
86001974913330,Paradajz 100%  bez secera ONZ 1l,Od nase zemlje,Prerada voća i povrća
86001974913570,Chilli paprika Maxi 300g,Maxi,Prerada voća i povrća
86001974913640,Chili paprika beli luk Maxi 300g,Maxi,Prerada voća i povrća
86001974916230,Cimet mleveni Maxi 50g,Maxi,So i začini
86001974920570,Maslac Maxi 125g,Maxi,"Mleko, mlečni, mešoviti jaja"
86001974921700,Rudolfov kolac sa jabukama 180g,RM NIJE DEFINISANA,Slatki konditori i cerealije
86001974955390,Paprika Palermo 350g,RM NIJE DEFINISANA,Sveže voće i povrće
86002290055690,Pronto LP + Pronto clasic sprej 20%,Pronto,Kućna hemija
86002290062450,Pel.Monthly Pack3Midi198/1 Violeta 4-9kG,Violeta,Pelene
86002290062520,Pel.Mont.Pack 4 Maxi184/1 Violeta 7-18kg,Violeta,Pelene
86002290062690,Pel.Mon.Pack 5 Jun.160/1 Violeta 11-25kg,Violeta,Pelene
86002290062760,Pel.Mon.Pack 6 Jun+148/1 Violeta 16kg+,Violeta,Pelene
86002290064120,WC osvezivac Fr.Discs Marine Duck 36ml,Duck,Kućna hemija
86002290066270,Kopak Comp.Prot.pasta+cetkica SSD,Sensodyne,Lična higijena i kozmetika
86002640001160,Caj protiv kaslja i bronhitisa 100g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640001470,Uvin caj kod upale mokracnih kanala 50g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640110440,Caj od cveta kamilice Moc bilja 50g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640110750,Caj od lista pitome nane 50g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640110820,Caj od lista zalfije 50g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640213710,Caj od cveta lipe filter vrecice 20x1g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640214250,Caj Narodni filter vrecice 20x1.5g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640214320,Caj od lista koprive filt.vrecice 20x1g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002640214870,Caj Rtanjski filter vrecice 20x1g,Moc bilja,"Bezalkoholna pića, kafa, čaj"
86002720101210,Losion Brion br.4 110ml,Brion,Lična higijena i kozmetika
86002720300130,Pasta za brijanje Brion 75ml,Brion,Lična higijena i kozmetika
86002720333280,Sampon Becollino za bebe 200ml,Becollino,Lična higijena i kozmetika
86002720333590,Mleko Becollino za bebe 200ml,Becollino,Lična higijena i kozmetika
86002720742080,Puder Becollino za bebe 90gr,Becollino,Lična higijena i kozmetika
86002720746040,Maram.Becoll.Calm&Care Sens.60/1,Becollino,Papirna i kuhinjska galanterija
86002720752740,Krema zastitna Becollino 90ml,Becollino,Lična higijena i kozmetika
86002720754890,Kupka za miran san Becollino 400+100ml,Becollino,Lična higijena i kozmetika
86002720755020,Becollino Poklon Set,Becollino,Lična higijena i kozmetika
86002720763870,Samp.i kupka za bebe 2u1 Becollino 200ml,Becollino,Lična higijena i kozmetika
